activityID,startTime,sourceLocation,activeRegionNum,note,link,analysis_speed,analysis_type,analysis_latitude,analysis_longitude,analysis_halfAngle,analysis_isMostAccurate,analysis_note,kp_max_h72,label_storm,log_speed,is_fast_cme,abs_latitude,start_hour,start_dow,omni_w24_72_mean_Bmag,omni_w24_72_min_Bmag,omni_w24_72_max_Bmag,omni_w24_72_std_Bmag,omni_w24_72_mean_By_gsm,omni_w24_72_min_By_gsm,omni_w24_72_max_By_gsm,omni_w24_72_std_By_gsm,omni_w24_72_mean_Bz_gsm,omni_w24_72_min_Bz_gsm,omni_w24_72_max_Bz_gsm,omni_w24_72_std_Bz_gsm,omni_w24_72_mean_V,omni_w24_72_min_V,omni_w24_72_max_V,omni_w24_72_std_V,omni_w24_72_mean_Np,omni_w24_72_min_Np,omni_w24_72_max_Np,omni_w24_72_std_Np,omni_w24_72_mean_T,omni_w24_72_min_T,omni_w24_72_max_T,omni_w24_72_std_T,omni_w24_72_mean_Pdyn,omni_w24_72_min_Pdyn,omni_w24_72_max_Pdyn,omni_w24_72_std_Pdyn,omni_w24_72_mean_Efield,omni_w24_72_min_Efield,omni_w24_72_max_Efield,omni_w24_72_std_Efield,omni_w24_72_mean_beta,omni_w24_72_min_beta,omni_w24_72_max_beta,omni_w24_72_std_beta,omni_w24_72_mean_MachA,omni_w24_72_min_MachA,omni_w24_72_max_MachA,omni_w24_72_std_MachA,omni_w24_72_mean_AE,omni_w24_72_min_AE,omni_w24_72_max_AE,omni_w24_72_std_AE,omni_w24_72_mean_SYM_H,omni_w24_72_min_SYM_H,omni_w24_72_max_SYM_H,omni_w24_72_std_SYM_H
2023-04-30T01:24:00-CME-001,2023-04-30 01:24:00+00:00,,,"Bright CME visible in the NE of SOHO LASCO C2/C3 and STEREO A COR2 imagery in SWPC_CAT. The source eruption starts around 2023-04-30T19:00Z in the vicinity of AR 3289 (approximately N20E25) and AR 3292 (approximately N15E30) and can be best seen as opening field lines, faint EUV wave, and some post eruptive arcades in SDO AIA 193. Opening field lines can also be seen on the limb in SDO AIA 171/193. The eruption is also visible in the NE of STEREO A EUV 195 imagery.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24854/-1,339.0,S,30.0,-41.0,34.0,1.0,,3.333,0,5.8289456176102075,0,30.0,1,6,4.847833037300178,3.26,5.84,0.33297932852461004,-0.25733570159857905,-4.74,5.26,2.507686798452694,-0.9075133214920071,-4.97,4.28,2.0915285098155807,513.4387283236994,451.8,569.0,23.542734135187086,2.001695568400771,0.86,3.72,0.7130907893076378,105680.76493256263,38725.0,209151.0,29911.47708169412,1.0578612716763005,0.47,1.91,0.3945552507313685,0.4512355212355213,-2.36,2.61,1.0562160270896759,0.8847297297297297,0.28,3.82,0.4756436650118975,107.36840277777779,4.6,999.9,298.66141028708597,252.86458333333334,24.0,896.0,235.21815907104374,-24.03125,-46.0,-13.0,6.875560267574968
2023-04-30T02:36:00-CME-001,2023-04-30 02:36:00+00:00,,,"Fast, narrow, jet-like CME visible in the SW of SOHO LASCO C2/C3. Not visible in STEREO A COR2 due to a data gap from 2023-04-30T00:23Z-08:09Z. Candidate source is a small eruption associated with a C3.9 flare from AR 3288.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24862/-1,740.0,C,-26.0,38.0,10.0,1.0,,3.333,0,6.608000625296087,0,26.0,2,6,4.8524087591240885,3.26,5.84,0.33548532346295595,-0.20087591240875918,-4.74,5.26,2.514643892146619,-0.9697080291970802,-4.97,4.28,2.081165167616217,514.0829365079364,451.8,569.0,23.57114750179813,1.989404761904762,0.86,3.72,0.7191347609605371,104890.34126984127,38725.0,209151.0,29943.82718641762,1.0545039682539683,0.47,1.91,0.3993925844231331,0.48528827037773364,-2.36,2.61,1.0509139572431323,0.8752087475149106,0.28,3.82,0.4784047237276325,133.19496527777778,4.6,999.9,330.1824176880804,249.58333333333334,20.0,896.0,237.15300675115023,-23.82638888888889,-46.0,-13.0,7.039402852190809
2023-04-30T08:36:00-CME-001,2023-04-30 08:36:00+00:00,,,Narrow CME visible in the SW of SOHO LASCO C2/C3 and STEREO A COR2. The source is beyond the southwest limb of the Earth-facing disk and can be seen as opening field lines on the SW limb in SDO AIA 171/193 starting around 2023-04-30T07:30Z. The eruption is also seen on the SW limb after a data gap in STEREO A EUVI 195.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24858/-1,870.0,C,-19.0,116.0,14.0,1.0,,3.333,0,6.769641976852503,0,19.0,8,6,4.91780718336484,3.26,5.84,0.35573416810941505,0.5483553875236296,-4.1,5.26,2.494826734113217,-0.8513610586011341,-4.97,4.28,2.16217335351666,510.3142857142857,440.5,569.0,28.16263554457087,1.9119183673469387,0.86,3.72,0.704220797840862,97102.70612244897,38725.0,209151.0,32521.61083447033,1.0018979591836736,0.47,1.91,0.40194815103229925,0.4148057259713702,-2.36,2.61,1.0887031050796898,0.7977709611451943,0.28,3.82,0.4767641233784207,157.08263888888888,4.6,999.9,355.5029751262172,233.98784722222223,20.0,896.0,236.47793573274674,-22.37152777777778,-46.0,-8.0,8.411352804348917
2023-04-30T17:00:00-CME-001,2023-04-30 17:00:00+00:00,,,Faint CME visible in NW of SOHO LASCO C2/C3 and STEREO A COR2. Candidate source is a slow moving filament that appears to be wrapped around the NW limb as seen in SDO AIA 304 starting around 2023-04-30T13:00Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24888/-1,418.0,S,43.0,146.0,20.0,1.0,,3.333,0,6.037870919922137,0,43.0,17,6,5.02811320754717,3.66,5.84,0.33540488966954546,-0.15660377358490576,-4.86,4.6,2.4844554039719413,-0.5763396226415095,-4.97,4.28,2.1816627287495547,496.9946830265849,413.4,569.0,36.5406870792079,1.6351942740286296,0.86,3.28,0.6030054355514853,87824.64621676892,38725.0,209151.0,34801.16518481013,0.8197137014314927,0.31,1.84,0.3575431957778467,0.29112704918032783,-2.36,2.61,1.082064170511346,0.6187500000000001,0.22,2.99,0.36091509803803346,159.5428076256499,4.1,999.9,358.88255826734235,217.59445407279028,20.0,896.0,239.42495053004345,-20.837088388214905,-46.0,-7.0,9.332736804990109
2023-04-30T20:24:00-CME-001,2023-04-30 20:24:00+00:00,N15E90,13293.0,Bright CME visible in the E of SOHO LASCO C2/C3 and STEREO A COR2. Associated with an M2.4 flare peaking at 2023-04-30T20:28Z and eruption characterized by opening field lines on the NE limb best seen in SDO AIA 171/193. Post eruption arcades are also visible following the eruption. The eruption is also visible near the NE limb in STEREO A EUV 195.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24872/-1,974.0,C,13.0,-92.0,37.0,1.0,,3.333,0,6.882437470997847,0,13.0,20,6,5.071606805293006,3.87,5.84,0.32140503868963666,-0.4734782608695652,-4.86,4.6,2.5649247438080645,-0.29595463137996225,-4.97,4.28,1.9451532238114968,490.80985915492954,413.4,569.0,38.91183765951597,1.5487122736418513,0.86,3.09,0.505718159503265,84015.55935613682,35393.0,209151.0,34497.880309026135,0.7543460764587524,0.31,1.74,0.2997430572203617,0.17995967741935484,-2.36,2.61,0.9846241291952195,0.555766129032258,0.22,1.99,0.281917072251666,144.03368055555555,4.1,999.9,343.7262925324744,184.25868055555554,20.0,896.0,212.3526632055301,-20.15972222222222,-46.0,-7.0,9.631879355704136
2023-04-30T21:09:00-CME-001,2023-04-30 21:09:00+00:00,,,Overlaps in the field of view with CME 2023-04-30T20:24Z. Potential source starts around 2023-04-30T20:40Z and is an eruption characterized by opening field lines just after an earlier flare and eruption from AR 3293.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24875/-1,706.0,C,3.0,-95.0,35.0,1.0,,3.333,0,6.561030665896573,0,3.0,21,6,5.076238185255199,3.87,5.84,0.3205076726390887,-0.5429300567107749,-4.86,4.6,2.5831039484195077,-0.23206049149338373,-4.97,4.28,1.8746858358424394,489.6307070707071,413.4,569.0,39.02391686362146,1.5497575757575757,0.86,4.7,0.5327416621630263,83094.43434343435,35393.0,209151.0,34518.1527359483,0.7476969696969697,0.31,1.88,0.29134995634378313,0.1423481781376518,-2.36,2.61,0.9450069897920279,0.5496761133603238,0.22,1.99,0.27513908215781163,147.46024305555557,4.1,999.9,347.30386601140606,175.67013888888889,20.0,896.0,203.9680297592483,-19.89236111111111,-46.0,-3.0,9.787439370190466
2023-05-01T01:48:00-CME-001,2023-05-01 01:48:00+00:00,,,Visible in the E of SOHO LASCO C2/C3 and STEREO A COR2. The source may be on or just beyond the NE limb as seen from SDO. The source signature can be seen as opening/rising field lines around N15 on the east limb starting around 2023-05-01T01:00Z in SDO AIA 171/193. Source not clearly visible in STEREO A EUV imagery due to a data gap.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24881/-1,592.0,C,8.0,-100.0,25.0,1.0,,3.333,0,6.385194398997726,0,8.0,1,0,5.018771266540643,3.94,5.84,0.3955563699662681,-0.6988279773156899,-4.86,4.6,2.622951220765277,-0.2330812854442344,-4.58,3.42,1.6321929520470757,481.53421588594705,413.4,558.4,38.374800401455644,1.7786965376782076,0.86,5.93,1.1535578240071602,74699.38085539715,23718.0,209151.0,34259.67325226401,0.7968839103869655,0.31,2.31,0.43119200193341756,0.12159183673469388,-1.92,2.56,0.8135655441494795,0.6093061224489795,0.22,2.43,0.4455969719276457,154.56927083333332,4.1,999.9,354.1468815701434,135.18923611111111,20.0,752.0,131.89071373773746,-17.76909722222222,-46.0,0.0,10.338228841241675
2023-05-01T03:24:00-CME-001,2023-05-01 03:24:00+00:00,N13E80,13293.0,Narrow faint CME with the likely source a C3.6 class flare in AR 3293 (N13E80) starting at 2023-05-01T02:52Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24885/-1,542.0,C,15.0,-80.0,15.0,1.0,,3.333,0,6.297109319933935,0,15.0,3,0,4.989166666666666,3.94,5.84,0.4300687782673884,-0.6773674242424242,-4.86,4.6,2.6028698616170916,-0.2503787878787879,-4.58,3.42,1.6247899189625,478.870041322314,413.4,558.4,38.31910210258985,1.8476446280991738,0.86,5.93,1.2474586686175857,71013.94214876032,4853.0,209151.0,32374.203195733433,0.8131611570247933,0.31,2.31,0.458287468496008,0.11215320910973087,-1.92,2.56,0.7996458334341678,0.6303933747412008,0.22,2.43,0.48642062172542583,166.72569444444446,4.1,999.9,365.60312679046143,137.421875,20.0,752.0,131.38614951878782,-17.494791666666668,-46.0,0.0,10.271994049947303
2023-05-01T06:36:00-CME-001,2023-05-01 06:36:00+00:00,N13E78,13293.0,"Possible source of this NE faint CME with a complex front is a minor eruption in AR3293 starting (AIA 304) at 2023-05-01T07:04Z (N13E78), although the apparent longitude of the CME is higher (N26). There are also some opening/moving field lines on/near the NE limb at the time.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24891/-1,638.0,C,26.0,-78.0,28.0,1.0,,3.333,0,6.459904454377535,0,26.0,6,0,4.9437500000000005,3.94,5.84,0.4529653454367858,-0.7053598484848483,-4.86,4.6,2.605493806665,-0.21558712121212115,-3.92,3.42,1.5258797872000442,471.7050420168067,413.4,558.4,37.24505403685593,1.9942226890756303,0.86,5.93,1.3258824652864647,64155.30672268908,4853.0,179041.0,27352.413829742418,0.8471638655462185,0.31,2.31,0.47813070717961925,0.07206315789473683,-1.92,2.17,0.7313787673116019,0.6716842105263159,0.22,2.43,0.5153187110528966,180.67881944444446,4.1,999.9,377.7647331985958,124.8125,20.0,752.0,112.47876149831329,-16.053819444444443,-44.0,0.0,8.480096345145805
2023-05-01T07:48:00-CME-001,2023-05-01 07:48:00+00:00,,,"This CME is visible in the NW of SOHO LASCO C2/C3 and STEREO A COR2. The source is uncertain, but may be backsided and associated with rising field lines seen beyond the west limb in SDO AIA 171/193 imagery around 2023-05-01T08:00Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24877/-1,437.0,S,14.0,131.0,33.0,1.0,,3.333,0,6.082218910376446,0,14.0,7,0,4.934393939393939,3.94,5.84,0.45956255151083386,-0.7351136363636364,-4.86,4.6,2.612700258085862,-0.22585227272727268,-3.92,3.42,1.5179314675893194,469.089406779661,413.4,558.4,36.771273303029034,2.0553389830508473,0.86,5.93,1.3554290909832618,61951.84322033898,4853.0,172519.0,25761.794930622633,0.8627118644067797,0.31,2.31,0.4859137138596347,0.07490445859872612,-1.92,2.17,0.7295698216276509,0.6890870488322718,0.22,2.43,0.5275161269427777,187.63593749999998,4.1,999.9,383.5198357585976,129.23784722222223,20.0,752.0,116.22834636242283,-15.328125,-37.0,0.0,7.674247200571931
2023-05-01T15:23:00-CME-001,2023-05-01 15:23:00+00:00,N15E90,13293.0,This CME was first seen to the east in STEREO A COR2 and later to the east in SOHO LASCO C2/C3 after a small data gap. Source is rapidly opening field lines seen from AR 3293 (about N15 on the Eastern limb) in SDO AIA 171/193 at 2023-05-01T14:36Z. Brightening and a small amount of ejecta seen in SDO AIA 304 at 2023-05-01T14:45Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24893/-1,565.0,C,6.0,-91.0,29.0,1.0,,3.333,0,6.338594078203183,0,6.0,15,0,4.819583333333334,3.84,5.84,0.5630236759872734,-0.860094696969697,-4.86,4.6,2.62344560589563,-0.4382575757575758,-3.87,2.83,1.3784164147465048,448.3955849889625,383.3,547.5,31.34897328786131,2.659381898454747,0.87,6.21,1.6292516646006232,51120.28918322296,4853.0,172519.0,22532.738997337023,1.0220971302428257,0.31,2.31,0.5493863880451062,0.1753982300884956,-1.3,2.12,0.6498152023190971,0.9184513274336285,0.22,2.5,0.6932042374997562,221.02760416666666,4.1,999.9,407.9584514075122,114.46875,20.0,401.0,78.48205560008783,-11.953125,-24.0,0.0,5.092160091851166
2023-05-01T23:12:00-CME-001,2023-05-01 23:12:00+00:00,,,"This CME is visible to the east in SOHO LASCO C2/C3 and STEREO A COR2 imagery. The source is likely an eruption and opening of field lines visible beyond the eastern limb as seen in SDO AIA 131, 171, 193 and 304 imagery starting around 2023-05-02T22:30Z. There is also an associated C7.4 flare from an unnumbered Active Region beyond the eastern limb.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24896/-1,521.0,C,3.0,-104.0,18.0,1.0,,3.333,0,6.257667587882639,0,3.0,23,0,4.569259962049336,2.93,5.76,0.7086039558144055,-1.163529411764706,-4.86,4.6,2.3758300797659175,-0.492865275142315,-2.78,2.83,1.2479461483012153,432.1543325526933,383.3,475.4,23.465125824101836,3.3527166276346607,0.87,6.89,1.879227037714857,46135.39344262295,4853.0,172519.0,18482.03655429101,1.2043325526932085,0.31,2.31,0.6115559393271156,0.15301176470588235,-1.3,1.24,0.5515589562454162,1.3735294117647059,0.22,5.4,1.1603262278416795,268.4390625,4.1,999.9,436.0093936756714,114.91666666666667,20.0,401.0,73.68311467961225,-10.253472222222221,-20.0,0.0,3.79303845504506
2023-05-02T05:00:00-CME-001,2023-05-02 05:00:00+00:00,,,"This CME is visible as a far-sided halo in SOHO LASCO C2/C3 and STEREO A COR2 with a significant shock front portion which is seen best in SOHO LASCO C2/C3. The bulk of the CME is visible to the south, while the possible shock front portion is visible more towards the north. The source is far-sided with a filament eruption visible beyond the SW limb in SDO AIA 171 starting around 2023-05-02T04:50Z. The filament eruption is also seen in GOES EUVI 304 imagery around the same time, with a secondary eruption (possibly connected to the initial filament eruption) visible towards the S/SW starting around 2023-05-02T05:40Z. It should be noted that a small filament eruption is visible on the Earth facing disk in SDO AIA 304 imagery starting around 03:00Z from S35E40. However, none of the features seen in coronagraphs were measurable using a front-sided longitude.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24905/-1,934.0,C,-29.0,-178.0,45.0,1.0,,2.667,0,6.840546529288687,0,29.0,5,1,4.496173913043479,2.78,5.76,0.7093021464592114,-1.213408695652174,-4.86,4.6,2.1958275528063482,-0.7565565217391305,-3.06,2.83,1.2309709013005836,423.32347826086954,346.2,472.0,29.367324582247743,3.6090869565217387,0.87,8.27,1.99248731190207,44785.76304347826,4853.0,172519.0,18211.394207137593,1.2483260869565218,0.31,2.51,0.6373911008214872,0.26185185185185184,-1.3,1.24,0.5307821456239163,1.5261873638344226,0.22,6.87,1.2909991974659614,211.54194107452338,4.1,999.9,399.7361830289765,130.8318890814558,45.0,530.0,80.92314745595563,-9.977469670710573,-20.0,0.0,3.7436733704397085
2023-05-02T16:38:00-CME-001,2023-05-02 16:38:00+00:00,,,"This CME is visible to the SW in SOHO LASCO C2/C3 and STEREO A COR2 imagery. The source is likely an eruption beyond the SW limb starting around 2023-05-02T15:20Z as seen in SDO AIA 131, 171, 193, 304 imagery. There is also an opening of field lines visible at this time in SDO AIA 171 and 193 imagery.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24901/-1,776.0,C,-47.0,104.0,14.0,1.0,,2.333,0,6.655440350367647,0,47.0,16,1,4.278571428571428,2.78,5.53,0.5361133008784574,-1.8575435540069687,-4.53,1.99,1.6836853122485347,-1.0792508710801394,-3.06,1.12,0.8140814043340607,401.1111380145279,337.2,456.2,31.88025221467843,4.2544309927360775,1.16,8.27,1.5899581909949987,44345.820823244554,4853.0,172519.0,20759.353100574604,1.381404358353511,0.43,2.51,0.5675028889690947,0.4391970802919708,-0.55,1.24,0.3524072069422776,1.8595133819951337,0.33,6.87,1.1755560910906127,293.4194444444445,4.6,999.9,447.6407780237312,136.56770833333334,46.0,530.0,73.97699716821468,-9.42361111111111,-20.0,0.0,4.13333309998506
2023-05-02T18:48:00-CME-001,2023-05-02 18:48:00+00:00,,,"This event is visible to the east in SOHO LASCO C2/C3 and STEREO A COR2 imagery. The source is likely an eruption, seen as a faint opening of field lines, visible beyond the eastern limb in SDO AIA 131, 171, 193 imagery starting around 2023-05-02T18:25Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24912/-1,505.0,C,-1.0,-99.0,10.0,1.0,,2.333,0,6.226536669287466,0,1.0,18,1,4.2402264808362355,2.78,5.53,0.5004184147505099,-1.890940766550523,-4.58,1.99,1.719663128417029,-1.1531881533101045,-3.06,1.03,0.7626901609903609,395.3096852300243,337.2,456.2,32.5376712669295,4.43225181598063,1.53,8.27,1.414801217063446,41360.48668280872,4853.0,97285.0,17999.92665475888,1.4118159806295398,0.43,2.51,0.5338896014839647,0.474647201946472,-0.55,1.24,0.3221680805530048,1.9258150851581508,0.35,6.87,1.1290389534941792,293.56527777777774,4.7,999.9,447.5473638527988,139.37847222222223,46.0,530.0,73.6005252313634,-9.020833333333334,-20.0,0.0,4.0756198403842
2023-05-02T19:48:00-CME-001,2023-05-02 19:48:00+00:00,,,This CME is visible to the E/NE in SOHO LASCO C2/C3 and STEREO A COR2 imagery. The source is likely a small eruption beyond the E/NE limb seen in SDO AIA 304 imagery starting around 2023-05-02T18:20Z.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24914/-1,396.0,S,22.0,-104.0,28.0,1.0,,2.333,0,5.983936280687191,0,22.0,19,1,4.204372822299653,2.78,5.53,0.48820321248735693,-1.885296167247387,-4.58,1.99,1.7167490647468988,-1.1664459930313589,-3.06,1.03,0.7638910454464121,392.87879518072293,337.2,456.2,33.17514287192306,4.525951807228916,1.53,8.27,1.358977112705795,40584.7734939759,4853.0,97285.0,18074.200282644008,1.4259036144578314,0.43,2.51,0.5200853408760572,0.4770702179176756,-0.55,1.24,0.32143878635679424,1.9876755447941887,0.35,6.87,1.120586979230884,290.2352430555555,4.7,999.9,445.84011220423866,140.109375,46.0,530.0,73.50349705133792,-9.00173611111111,-20.0,0.0,4.075885696157393
2023-05-02T22:24:00-CME-001,2023-05-02 22:24:00+00:00,,,"This CME is visible to the NW in SOHO LASCO C2/C3 and STEREO A COR2 imagery. The source is likely a filament eruption beyond the W/NW limb visible in GOES SUVI 304 and SDO AIA 131, 171, 193, 304 imagery starting around 2023-05-02T21:40Z. An opening of field lines is visible beyond the NW limb as seen in SDO AIA 171 and 193 imagery as well.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24916/-1,486.0,S,39.0,133.0,48.0,1.0,,2.333,0,6.18826412308259,0,39.0,22,1,4.13766550522648,2.78,5.11,0.47568375833008053,-1.7827003484320558,-4.58,1.99,1.6940936104832043,-1.2966898954703832,-3.68,1.03,0.8705336090366405,387.1191646191646,330.2,456.2,32.4122095520973,4.693931203931204,1.82,8.32,1.416615433930604,39316.35380835381,4853.0,97285.0,18785.772271338585,1.430933660933661,0.43,2.51,0.5028040420382849,0.5167407407407407,-0.35,1.24,0.33413273690414746,2.1028148148148147,0.47,6.87,1.1550336333204798,304.1159722222222,5.0,999.9,452.1179190554155,142.69097222222223,46.0,530.0,72.88286112850541,-9.246527777777779,-20.0,0.0,3.95306514679229
2023-05-03T13:25:00-CME-001,2023-05-03 13:25:00+00:00,N40E20,,"This CME is visible to the north in SOHO LASCO C2 and STEREO A COR2. The source is a small filament eruption from N40E20 as seen in SDO AIA 131, 171, 193, 304 imagery starting around 2023-05-03T12:00Z. Post eruptive brightening is visible starting around 12:20Z, with post eruptive loops starting to form in this region around 13:00Z in SDO AIA 171 and 193.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24923/-1,275.0,S,45.0,-17.0,17.0,1.0,,6.0,1,5.62040086571715,0,45.0,13,2,6.114860627177701,2.78,19.22,3.924688704415708,-0.3009930313588849,-6.17,9.89,3.2945565742383844,-1.4435365853658537,-15.43,16.81,4.467976944923601,390.1595794392523,327.2,556.5,53.94666695472541,7.075420560747663,1.82,34.39,5.475747511019575,93548.31308411215,8592.0,587175.0,125900.5097230858,2.3020327102803737,0.43,11.92,1.9708975679190186,0.4785882352941176,-6.59,6.31,1.9556883866669414,2.0908470588235293,0.3,19.2,1.6083162515016411,270.2060658578856,3.6,999.9,436.3931904689189,245.8318890814558,46.0,1624.0,261.229776254834,-20.743500866551127,-107.0,12.0,25.101044953572437
2023-05-04T01:24:00-CME-001,2023-05-04 01:24:00+00:00,,,"Bright CME seen to the north and west in SOHO and STEREO A; moving magnetic field lines are observed in GOES 284 imagery and SDO 171, strongly suggesting the source is on the far-side. Seen mostly to the north in coronagraph imagery, there is a strong support the CME is directed out of the ecliptic.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24932/-1,301.0,S,62.0,151.0,27.0,1.0,,6.0,1,5.71042701737487,0,62.0,1,3,7.2128745644599315,2.15,19.22,3.801034417471448,0.6255400696864114,-6.17,9.89,3.699039517150326,-0.40743902439024376,-15.43,16.81,4.954928447038516,425.24911894273123,327.2,556.5,78.5249663523228,7.1616079295154185,1.82,34.39,5.302249112635895,140545.718061674,10615.0,587175.0,129961.48577783075,2.7257048458149784,0.43,11.92,1.9724884909181883,-0.09664444444444446,-6.59,6.31,2.1740550095826365,1.7634444444444444,0.3,35.82,2.1750984453384126,225.07065972222225,3.6,999.9,410.00831418176864,274.82118055555554,46.0,1624.0,269.69196864972054,-28.70138888888889,-107.0,12.0,25.022858955227516
2023-05-04T09:09:00-CME-001,2023-05-04 09:09:00+00:00,N16E45,13296.0,"CME associated with an M3.9-class flare from Active Region 3296 seen to the northeast in SOHO and STEREO A coronagraphs comprised of a brighter bulk to the southeast and faint, wider shock with matching leading edge extending from the southeast to the northeast. A halo-like feature closely trailing behind this CME seen in COR2 running difference imagery may be associated with the eruption, but this is uncertain. A SOHO data gap exists over the CME propagation in the C2 FOV of view, obscuring analysis.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24929/-1,831.0,C,10.0,-44.0,45.0,1.0,,6.0,1,6.723832440821209,0,10.0,9,3,7.296428571428571,2.15,19.22,3.7482402790041127,1.1225435540069686,-6.17,9.89,3.8026177226050866,-0.38013937282229965,-15.43,16.81,4.9877380985232405,435.6022357723577,327.2,556.5,72.49550375097074,7.05520325203252,2.35,34.39,5.086382920981394,142274.04268292684,10615.0,587175.0,122832.04044943549,2.738739837398374,0.71,11.92,1.8583171744708453,-0.07094262295081968,-6.59,6.31,2.1127501143978673,1.8274385245901639,0.3,35.82,2.0921839803650597,159.93680555555554,3.6,999.9,356.6990848772891,285.27777777777777,48.0,1624.0,265.61541994343696,-31.416666666666668,-107.0,12.0,24.1489877864707
2023-05-04T10:38:00-CME-001,2023-05-04 10:38:00+00:00,,,"Faint partial halo seen best in STEREO A COR2 with fronts to the northwest, southwest, and northeast. Its leading edge to the east is obscured/behind another CME, 2023-05-04T09:09Z which is also to the east. Flickering field lines are observed to the NE in SDO 193 and to the south and east in GOES 284 imagery right near 09:00Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24936/-1,858.0,C,15.0,175.0,51.0,1.0,,6.0,1,6.755768921984255,0,15.0,10,3,7.375766550522649,2.15,19.22,3.707724447642743,1.310871080139373,-6.17,9.89,3.7475070841492757,-0.3597038327526135,-15.43,16.81,4.996690062907527,438.7273279352227,327.2,556.5,71.63834215662126,7.340303643724695,2.35,34.39,5.143572392057382,142621.79554655871,10615.0,587175.0,122429.81963875482,2.883542510121457,0.71,11.92,1.89633873780946,-0.08496945010183302,-6.59,6.31,2.110501950189834,1.854562118126273,0.3,35.82,2.094273630259912,154.88385416666668,3.6,999.9,351.5970130462744,287.3142361111111,48.0,1624.0,264.6598056260146,-31.319444444444443,-107.0,12.0,24.242238957888315
2023-05-04T12:36:00-CME-001,2023-05-04 12:36:00+00:00,,,"This CME is seen to the SE in SOHO LASCO C2, C3, and STEREO A COR2 imagery. It appears to start off slowly in the coronagraphs before speeding up in later frames, it is possible the start of the CME may be earlier due to the slow release at the beginning when it is closest to the occulting disk in C2 imagery. There is no clear source for this CME, but there is some coronal restructuring seen to the SE in SDO/AIA 193 starting as early as 01:49Z and continuing until roughly 15:00Z. There is also some filament material seen lifting off from the SE limb in SDO/AIA 304 and 171 imagery starting around 08:30Z.",https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24953/-1,310.0,S,-45.0,-44.0,36.0,1.0,,6.0,1,5.739792912179234,0,45.0,12,3,7.412578397212543,2.15,19.22,3.6829600048281796,1.5625783972125438,-6.17,9.89,3.6016587312898176,-0.18228222996515697,-15.43,16.81,5.07466198566745,440.9885311871227,327.2,556.5,70.4450215103173,7.668732394366197,2.35,34.39,5.21826711398085,143001.31790744467,10615.0,587175.0,121782.90265799375,3.028128772635815,0.71,11.92,1.9215263465589598,-0.1442914979757086,-6.59,6.31,2.1259296142500883,1.963178137651822,0.3,35.82,2.169981674172085,149.95173611111113,3.6,999.9,346.29866695252673,287.47569444444446,48.0,1624.0,264.5433488807038,-31.11111111111111,-107.0,12.0,24.475004571305643
2023-05-04T17:00:00-CME-001,2023-05-04 17:00:00+00:00,N00E85,,Faint jet CME East in both coronagraph with possible source a minor eruption close to the E limb in AIA 195.,https://kauai.ccmc.gsfc.nasa.gov/DONKI/view/CME/24955/-1,354.0,S,-4.0,-90.0,16.0,1.0,,6.0,1,5.872117789475416,0,4.0,17,3,7.943982608695652,2.15,19.22,3.908469238845547,2.5942434782608697,-6.17,16.93,3.673209482991098,0.3604347826086958,-15.43,16.81,5.433697370604284,447.69325396825394,327.2,556.5,64.54336700492411,9.553948412698414,2.35,42.27,7.976865115367523,145551.22222222222,10615.0,587175.0,119278.65756415839,3.763968253968254,0.91,16.07,2.8846467086825074,-0.397185628742515,-6.59,6.31,2.2732298422380808,2.1068463073852293,0.19,35.82,2.2041172764611567,139.76637781629117,2.7,999.9,335.02257811529427,282.8994800693241,48.0,1624.0,266.9486224328453,-29.729636048526864,-107.0,31.0,26.513781878554934
